Entry,D_3_T_23_adj.ChiSq.pval,D_3_T_29_adj.ChiSq.pval,D_5_T_23_adj.ChiSq.pval,D_5_T_29_adj.ChiSq.pval,D_7_T_23_adj.ChiSq.pval,D_7_T_29_adj.ChiSq.pval,D_9_T_23_adj.ChiSq.pval,D_9_T_29_adj.ChiSq.pval,D_11_T_23_adj.ChiSq.pval,D_11_T_29_adj.ChiSq.pval,D_13_T_23_adj.ChiSq.pval,D_13_T_29_adj.ChiSq.pval
Q5EAR5,0.986700297417779,0.851907074630185,0.0799909190063185,0.0733949116078603,0.0129143295960808,0.00147881737653236,0.00785833857289489,0.000636925423416745,0.00458684071228127,0.00102710622213698,0.905670964867761,2.5069607554448e-05
Q9UGM3,0.986700297417779,0.896255897007125,0.0735093645963326,0.0657450740543972,0.0187808992238989,0.000872868299044907,0.0333921858820191,0.00460924046547746,0.00260971749928253,0.000103448416466407,3.31801855543544e-05,0.000378872835291549
Q63170,0.462686005731671,1.95783846356133e-08,4.32236613289401e-07,1.68256074529214e-05,8.47835069512609e-07,2.52073810802793e-05,4.98749056643686e-07,2.26720802368075e-09,1.54201678704796e-08,3.33406694773295e-08,1.47165575624291e-05,1.40612794479409e-09
Q63170,0.986700297417779,0.000484728812020958,0.000368380110155133,0.0027243731202809,0.00278295627250939,0.00205076710786689,0.000161402235371396,6.21763073447882e-05,5.87131244392959e-05,5.63499018717547e-05,0.00129648824821492,4.28353995575504e-05
Q8TE73,0.986700297417779,0.000107738457482096,4.27075316848317e-05,6.47982219901052e-08,6.01669261226863e-06,5.51245415042986e-08,3.73353445713494e-10,5.68680437004997e-27,4.95751458719874e-18,7.05184667640545e-10,2.2000005324185e-10,1.59162482158785e-15
Q8TE73,0.986700297417779,8.69905233396711e-12,8.89646949684687e-12,3.03855681663849e-15,5.78949100779886e-11,2.48040699101208e-14,1.5570306216557e-19,3.11854936978095e-37,6.31057137195167e-28,1.01865107543106e-17,3.14369870821326e-17,6.06608937978748e-26
Q9C0G6,0.986700297417779,1.28864257588968e-07,9.33577632564413e-05,1.10057220550734e-05,3.68467950428135e-06,3.43089249091592e-07,7.71934151756495e-09,1.13327309804026e-13,3.60481514132307e-11,1.02050311894637e-08,5.11450338070035e-08,2.07069765349998e-11
Q8WXX0,0.986700297417779,4.35930951019758e-07,1.81641497877829e-06,8.12912607126377e-07,3.18016545912987e-07,7.21726279666687e-06,1.93207045856978e-10,1.81208626197657e-20,7.14061728717005e-17,3.59854830649058e-11,1.89080549599692e-08,1.04149149765233e-12
Q2HJ94,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.996246021668058,0.731562827334167,0.995145092771847,0.226606997105141,0.0205722611392381,0.204801080739571,0.368486568340528,0.975610914628898
Q868Z9,0.986700297417779,0.0286316460208067,0.433809308597573,0.168957919901553,0.000112409335980216,2.99385570676834e-06,0.0794982475762407,0.369463729280827,0.963868455966786,0.547428425684883,0.951030171023068,0.975610914628898
Q8IUL8,0.986700297417779,0.999430996321945,0.725728369422663,0.162320833260468,0.110290931997476,0.0119379050237481,0.0165132930187808,0.0315794979307633,0.114407583124974,0.00379780784874421,0.00175216680726108,4.25839100605512e-05
Q868Z9,0.986700297417779,0.0886324060921438,0.803055260704925,0.634966476200467,0.000323385201859708,5.61622015581647e-05,0.105422465218269,0.680682086905328,0.963868455966786,0.242803245265308,0.924704430723309,0.945856377774884
O75489,0.986700297417779,0.999430996321945,0.803950446681089,0.973152018906767,0.996246021668058,0.938232478990227,0.995145092771847,0.341748762618274,0.649669904006211,0.0021688144038337,0.924704430723309,0.011990545656435
Q3T149,0.986700297417779,0.000690430942704361,0.381838053615912,0.0186884052749573,0.996246021668058,0.938232478990227,0.995145092771847,0.952983285683949,0.267392158723495,0.966102556326282,0.410744333725446,0.642742555054476
P0C1H5,0.986700297417779,0.999430996321945,0.0684739428014351,0.0907322586342193,0.996246021668058,0.298259728360679,0.639975307643047,0.977637038443834,0.686355428633976,0.00802767892496769,0.423710085509101,0.129202485817971
E9Q8T7,0.986700297417779,1.72036619064113e-10,1.46550514027602e-08,8.53733008277396e-10,8.42895971009777e-09,4.01181499321348e-10,1.99321137264785e-11,8.3550962178797e-16,1.18852922890697e-14,2.17677327322664e-10,1.63072253866507e-10,3.8821353481296e-16
P0C6F1,0.470504225726643,4.55761606019359e-11,2.56729499995353e-07,1.17007086078329e-08,8.38192865546655e-09,1.02384069237251e-07,1.44078244226851e-13,1.19315205382369e-17,6.59058214383178e-15,1.52248874723278e-13,1.04100896521183e-10,4.4442774607027e-17
P23098,0.986700297417779,3.06979805676694e-13,2.23842311203532e-13,4.16125417334802e-11,4.04352114619249e-12,6.68503789252535e-11,3.83240387628778e-21,1.51889082247511e-33,2.79625055344481e-27,5.01779090279781e-17,5.67628058107458e-13,3.13768405815498e-28
Q14204,0.986700297417779,0.337239173039083,0.435618394823301,0.0796379184345768,0.88269006605081,0.352550368886879,0.640192194966931,0.737411100838437,0.963868455966786,0.758373105136193,0.924704430723309,0.00954507475535497
Q27802,0.986700297417779,0.319593669801055,0.682538927487464,0.075881650967509,0.671489032393866,0.234834894840307,0.0463737733610771,0.00233667991458641,0.000392994174710132,0.00852056198731337,0.114250294757757,0.945856377774884
P29691,0.986700297417779,0.999430996321945,0.958808489306551,0.963892040050134,0.996246021668058,0.938232478990227,0.000452930569481954,0.977637038443834,0.866796154916343,0.966102556326282,0.738419265998913,0.975610914628898
Q92005,0.986700297417779,0.000345372048504323,0.0735093645963326,0.0024219025458683,0.869776410272411,0.0128970588059084,0.464359512962974,5.36138142922339e-07,1.40432478453456e-08,0.00017883998589719,1.44169216358094e-05,0.0205199419408049
Q92005,0.986700297417779,0.00016191153456329,0.00121940916858295,0.00652435012028644,0.996246021668058,0.0589439036139139,0.753555192554349,6.21763073447882e-05,2.24654395468074e-05,0.00180055423611142,9.85377919988909e-06,1.7780249042124e-06
P27634,0.986700297417779,0.999430996321945,0.99428657105088,0.198822270223973,0.996246021668058,0.0290963889778682,0.931488801077604,0.495790079292893,0.0715957906732041,0.228316985360218,0.0588776066640479,0.975610914628898
P12261,0.986700297417779,0.999430996321945,0.360685645967588,0.973152018906767,0.0738869602104689,0.6186313491877,0.639975307643047,0.00359961235029547,0.00127249002128374,0.0287449274632478,0.281100016582716,0.391123361225017
P29691,0.986700297417779,0.00104676535562351,2.44143449300765e-07,4.46407079970612e-09,0.00150571306476401,0.0227681099866766,1.09372345967447e-13,0.00312756923600054,1.1730579325308e-05,0.0253898944145786,0.000345271043467305,0.104617170999493
P29691,0.986700297417779,0.00586686076994953,1.00520319870104e-06,7.16152782154337e-08,0.0054808248726252,0.0747408632178861,1.11914635093974e-07,0.117680050411329,0.00224904097597463,0.264712818493081,0.00117680798398821,0.242500572575847
Q9P219,0.986700297417779,0.851907074630185,0.095873822374243,0.140006390362301,0.000574064421031616,0.00262340122214761,0.000134310551225234,1.75736506504386e-06,0.0175163919849621,2.35209673554457e-05,0.115789222839083,1.72983558132322e-05
P10160,0.165669630347341,0.271884321846435,0.0039136248127619,0.5602561808157,0.707664625917144,0.938232478990227,0.751584518067189,0.193187161878805,0.0100908633360494,0.966102556326282,0.924704430723309,0.464010287276322
B3A0R6,0.986700297417779,0.000521365563517486,0.000180365045492975,0.000120442356440585,6.1166839010995e-05,1.08797423779651e-05,7.00359685444339e-05,0.000685776512515301,7.71177747989607e-05,0.000128572327072594,0.000895898405576381,0.000116008515183628
P86954,0.986700297417779,0.245050049149923,0.0314209104948591,0.0361614849802486,0.0318863420240503,0.352550368886879,0.0173674751932693,0.0317664500457335,0.0716906787112728,0.242803245265308,0.924704430723309,0.110192230751476
O01812,0.986700297417779,0.999430996321945,0.593779359371837,0.0907322586342193,0.162922624285367,0.00412388839819096,0.0271591047124693,0.00781247066333007,0.000964368299736006,0.000355298490281387,0.00478809642510595,0.00839904253147723
Q09139,0.986700297417779,0.999430996321945,0.593779359371837,0.0907322586342193,0.110290931997476,0.00412388839819096,0.0173674751932693,0.00180197900075642,0.000208433822509743,4.77820586859466e-05,0.00478809642510595,0.00156376162252249
Q92193,0.986700297417779,0.851907074630185,0.982201279174495,0.226130123809645,0.480757122886265,0.101350066086613,0.995145092771847,0.592003843508298,0.963868455966786,0.963102544609274,0.0858549123580328,0.0310589003603626
P13596,0.986700297417779,0.851907074630185,0.982201279174495,0.386030373125466,0.628919685934206,0.331393296633896,0.283380832072312,0.348392803275243,0.0106441257708765,1.48065011558683e-05,0.000284557496812964,0.000306087949354143
P12276,2.249430487873e-06,0.000225137539825519,4.30894086073691e-06,0.732513726800163,8.46051117712045e-06,0.513387385581045,1.63846919024608e-07,0.18209948420777,0.385400004189698,0.966102556326282,0.321810136476433,0.975610914628898
Q14517,0.986700297417779,0.0958548788295109,0.0117636288493424,0.0272410102330422,0.00236789056689377,0.0045593437463713,0.00782198197655027,0.642534034778326,0.524109490447132,0.310900859421111,0.000405102145511428,0.00357596667924705
Q9VEN1,0.986700297417779,0.0819054390589001,0.305536023910224,0.00147051903119084,0.344636750676386,4.03102826380399e-05,0.166153563867948,0.000125499225218463,0.000587261069093283,3.91051932384143e-08,9.57394298896197e-06,2.9861287070486e-07
P21333,0.986700297417779,0.0207629069671001,0.147326372427193,0.000141125503213047,0.0908437084466562,9.58928102838986e-07,0.167289727914117,4.76472230583861e-06,1.47404810101919e-05,9.60887193785408e-12,4.16927496196162e-08,3.34981442535386e-09
P21333,0.986700297417779,0.0150675116424633,0.121185912683025,0.000153808886265015,0.0814524302106783,6.65938867264306e-07,0.163567239248586,3.77600980528251e-06,9.13557559211293e-06,6.80489172065336e-12,4.16927496196162e-08,2.36047280985703e-09
D3ZHA0,0.986700297417779,0.0184894007305459,0.130708270378773,0.0001232185008905,0.0834153869852892,1.30341688960669e-06,0.151004598467073,3.32155520579078e-06,9.50590982056123e-06,4.5022622302332e-12,3.01002876931989e-08,3.27653988425108e-09
H2A0L8,0.986700297417779,1.35937466798303e-05,5.62175402762703e-06,5.43344979916308e-09,3.89520748814548e-07,1.67305158008647e-07,2.24133752984352e-06,1.55393919518586e-07,2.39292166295031e-07,4.41790840745214e-06,6.66487201474369e-05,3.28032680113068e-06
H2A0L8,0.986700297417779,0.269499534628663,0.00874952963919165,0.0165090269958409,0.0412030626570273,0.250981027747307,0.0333921858820191,0.0866650406605475,0.137918490978497,0.640590880483527,0.71230423391769,0.0647600012024999
Q9I931,0.00362831906045308,0.000346614343763993,0.000180365045492975,0.000413618469667251,0.000201142899313733,0.00103733215051693,0.000209924405539898,0.000265178283191364,0.000392994174710132,0.000394686639513275,0.00171643364920968,8.96243571608875e-05
O42249,0.986700297417779,0.369079393118964,0.404985958816322,0.0114983925403945,0.0129143295960808,0.00648484844904786,0.0170912431898235,0.194792911615496,0.00470068611475633,0.399144233606163,0.337440708174401,0.851003426553512
E9PVA8,0.986700297417779,0.839224336228337,0.107941874063914,0.27264093450133,0.0196886055378339,0.536492014204435,0.0202272917708075,0.524652509808704,0.333531187934162,0.264712818493081,0.924704430723309,0.975610914628898
Q8MPM1,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.996246021668058,0.907257190684007,0.995145092771847,0.23821880204812,0.0690214248732576,0.00129454344029408,0.208239031331775,0.912832326074647
P86785,0.986700297417779,0.000822473275063206,0.000656531168937775,0.000858810157018708,0.000228557667840569,0.0119379050237481,7.00359685444339e-05,0.0317664500457335,0.00154558620863716,0.000947282054786783,0.0727908705167936,0.0024417881162965
P86789,0.486284131155138,1.69841750884976e-11,8.89646949684687e-12,1.06501616389559e-14,3.11956724886155e-13,5.93260429457543e-15,1.37666097879104e-13,3.13381953119567e-18,2.10847826739212e-14,7.19445817753404e-14,7.64155127304515e-12,7.89982026637617e-14
Q9Y2X7,0.986700297417779,0.999430996321945,0.323959826998039,0.19426697235792,0.996246021668058,0.779837451559003,0.640192194966931,0.0776084276889362,0.103542603424476,0.667826075754611,0.924704430723309,0.0284363751263754
Q3UPY5,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.996246021668058,0.938232478990227,0.995145092771847,0.398493391690629,0.963868455966786,0.10450735797278,0.311876913368554,0.000116008515183628
Q7T141,0.986700297417779,0.999430996321945,0.803950446681089,0.0907322586342193,0.00834347587679726,0.0327316883640463,0.00292185729052548,0.000685776512515301,0.00154558620863716,0.000355298490281387,0.00275055137653276,4.621431588204e-05
Q8N0N3,0.986700297417779,0.999430996321945,0.982201279174495,0.526775716119052,0.481833870630174,0.513387385581045,0.995145092771847,0.272170529624684,0.695390263722719,0.0479048977948542,0.0831783368454717,0.151218098732655
Q3ZCH0,0.986700297417779,0.405633159378777,0.982201279174495,0.0983602887412831,0.869960396704832,0.896230175122308,0.0421771896618538,0.795048836418684,0.336091241983856,0.966102556326282,0.924704430723309,0.982878963926718
Q16956,0.986700297417779,0.434384448571307,0.943696761443377,0.0798532499514945,0.671489032393866,0.00269413929672129,0.974861123486163,0.568133919912647,0.712103587607967,0.266446620898155,0.0127537762361122,0.0010322316725291
P46088,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.632455090648191,0.487383719544117,0.639975307643047,0.102769473605693,0.0733539081056685,0.031401820352578,0.10665704025565,0.013930327774958
Q2KIN5,0.986700297417779,0.639140561100588,0.982201279174495,0.560065526810232,0.889415964144561,0.544698785478546,0.995145092771847,0.977637038443834,0.963868455966786,0.940521446080403,0.0410461294179365,0.318818788332306
H2A0L6,0.986700297417779,0.817518666200467,0.13345624952214,0.00310469481331778,0.241232038635146,0.0252665197487167,0.0297346284733244,0.00785982512310328,0.00296807337954126,0.103877540647166,0.0495932404352282,0.364981464072276
Q96RW7,0.986700297417779,2.52180927135714e-15,6.89245466719391e-20,4.73520014255411e-21,2.45459555447105e-20,3.81803314549948e-22,8.79525730343307e-20,4.14023429184671e-15,9.17870559579487e-13,1.1207217883028e-11,3.1467630705724e-08,3.31080156547251e-14
D3YXG0,0.986700297417779,2.18271488134741e-34,3.44503949387545e-44,3.86602106408495e-46,4.82610682811567e-46,4.07332680983019e-47,4.7434322197239e-43,3.99820106914711e-40,1.72656432898517e-35,6.13046051382964e-31,1.65819960037936e-20,3.13312399399705e-36
D3YXG0,0.986700297417779,0.999430996321945,0.982201279174495,0.790199053282632,0.0563305817870919,0.0337180897181681,0.013210251391661,2.62244100856078e-07,0.0019021521905912,5.62296739445717e-08,0.000566784729267595,1.18381088979199e-11
Q8WZ42,0.986700297417779,9.6748893982251e-07,1.76932511945623e-08,1.09982894316556e-08,1.72358166126327e-07,1.87765236009581e-11,1.58752119641972e-08,5.64997884646425e-06,7.71177747989607e-05,1.73591379163e-05,5.52900542084361e-05,2.2781399300606e-07
O43390,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.996246021668058,0.938232478990227,0.995145092771847,0.0382748161533324,0.138625787627155,0.356236668238653,0.924704430723309,0.975610914628898
O01367,0.986700297417779,0.851907074630185,0.344615702931767,0.973152018906767,0.119647542429865,0.487383719544117,0.0317269639731896,0.126104300516389,0.695390263722719,0.0727589753878059,0.854981952526649,0.119982863395142
Q90474,0.986700297417779,0.282471834627246,0.258178650091529,0.036213439455419,0.996246021668058,0.938232478990227,0.571040766805462,0.037102203350572,0.0757162202477747,0.0296122752676184,0.251267786928693,0.069881998672409
Q9U639,0.986700297417779,0.515606602298128,0.0103994727899796,0.00363923667504369,0.996246021668058,0.000128107110257645,0.0318897380584949,2.08874933417687e-05,4.28694849905216e-06,0.00696058233136219,0.151892081897262,1.94283553615288e-05
Q90474,0.986700297417779,0.288163375713771,0.367118806714041,0.0380810162655251,0.996246021668058,0.938232478990227,0.514497174601804,0.0123514415212434,0.109550137792975,0.017104485726975,0.284768721693088,0.0682676033246324
Q7ZUW2,0.986700297417779,0.17575824538284,0.0471799798341357,0.00388735187537685,0.051337413938056,0.000258973776055168,0.0392175520824053,0.0213825774808599,0.0144278780316849,0.174583801923302,0.0371437537055335,0.00923800612383085
A8WGF4,0.986700297417779,0.125233152385953,0.0799909190063185,0.109163369440015,0.0782932936791143,0.323562968247588,0.313310037923556,0.084505577764514,0.0407651461938738,0.198929235303605,0.0871383226766995,0.11204026682711
Q8R5F7,0.986700297417779,0.75055895022908,0.56787781343855,0.0766269719888132,0.113549353203141,0.411556231717657,0.0193644093810618,0.0211117145168163,0.0716906787112728,0.0258341830949275,0.924704430723309,0.0750224752122372
P86986,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.996246021668058,0.725023375711411,0.995145092771847,0.977637038443834,0.963868455966786,0.0441859071177892,0.311876913368554,0.019815473917766
O00410,0.986700297417779,0.18339663468285,0.00635744084644459,0.0232650377628656,0.042422788684797,0.185093370269186,0.175722779738683,0.0476898355328983,0.158463254019506,0.500701756048011,0.0966384082068156,0.297640674952462
Q86XH1,0.986700297417779,0.0250494438667146,0.0369464606408214,0.0589425742811688,0.132142420851954,0.0208556586045045,0.00631962687037565,0.00233667991458641,0.00334684515937929,0.0242051026003229,0.0298132060853199,0.000997548068835599
O75439,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.996246021668058,0.938232478990227,0.974861123486163,0.952983285683949,0.963868455966786,0.01380596876413,0.594204003123607,0.153469524090248
O75489,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.996246021668058,0.938232478990227,0.995145092771847,0.820621674567948,0.695390263722719,0.00438956820194497,0.924704430723309,0.10221537625519
Q9Y5K3,0.986700297417779,0.999430996321945,0.982201279174495,0.451023935330755,0.996246021668058,0.938232478990227,0.464359512962974,0.048998437860305,0.0716906787112728,0.358783602802098,0.481065471474338,0.839865597566004
Q5R5V4,0.986700297417779,0.999430996321945,0.387473568842676,0.421405989320793,0.996246021668058,0.2973575860001,0.747272603203879,0.632705996016149,0.963868455966786,0.966102556326282,0.465287150538277,0.00908097724585842
P81623,0.986700297417779,0.648568383669611,0.35847043058512,0.169706924496865,0.480757122886265,0.108057589214908,0.0979833831532619,0.0247139118164707,0.170545034901996,0.0184249810417606,0.924704430723309,0.031144664795286
Q9CYL5,0.986700297417779,0.357187641392613,0.000837425156978132,9.88611324563646e-08,1.25516393486097e-07,2.20259821893799e-06,3.44589141265648e-08,2.1745104005965e-06,4.23427366668359e-07,1.04293827749307e-07,0.000109704284290955,9.18613136881725e-07
Q9CYL5,0.986700297417779,0.728009535070984,0.00986217859118106,0.00232110181934466,0.00126936339081499,0.00488679168356342,0.00138081980860204,0.00154240390954556,0.00224904097597463,0.0021688144038337,0.00733773789124089,0.00061440673731614
Q9UEW8,0.986700297417779,0.648568383669611,0.0676126521139274,0.243916885510566,0.140167874928519,0.938232478990227,0.0915522565929951,0.369463729280827,0.426304649358817,0.242803245265308,0.187307559268445,0.00303644667511617
Q685J3,0.986700297417779,0.0545186302910582,0.000368380110155133,0.00166846916771609,2.2001408665995e-05,7.83639442836257e-06,3.77024733618328e-05,0.000206021187043528,0.00782489162115423,0.0304554916098671,0.0148218517633792,0.000571428399271185
O15990,0.986700297417779,0.00228633749314601,0.00143878429109523,0.0404742255360045,0.00453957527391268,0.555937716914604,0.010673429472382,0.0814783909584821,0.0211007630433702,0.921830623238926,0.924704430723309,0.930319302008908
Q61555,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.162922624285367,0.238429925231414,0.0661691143514815,0.00476246060286221,0.0175163919849621,0.10450735797278,0.481065471474338,0.00550167229373496
Q6ZWJ8,0.986700297417779,0.000345372048504323,0.00238530746193284,0.0141163018134564,0.000148735978415807,3.12259647857235e-05,0.00119052697206831,1.4066271793634e-05,0.000125774734376542,0.017104485726975,0.00835501909053658,0.00369779919576432
Q9IBG7,0.986700297417779,0.245050049149923,0.00567504333558474,0.0585481114337017,0.0014005751448852,0.00142677173940156,0.00187097313134448,0.00113261787675295,0.00248955775234055,0.00252067619769724,0.00478809642510595,0.000422025648445546
D1FP53,0.986700297417779,0.0492494709929808,0.000142135982675999,2.3785655723645e-06,1.63748665588863e-09,0.000309328076098547,2.69157546059172e-26,1.05587911890858e-09,5.38299284574012e-12,4.75647420354584e-07,0.00615021857057104,0.0884750876049203
O01761,0.986700297417779,0.0169708782431505,0.0314209104948591,5.5102149955791e-05,1.63603495726465e-05,4.51102081439447e-05,4.08425820186159e-05,5.16224494067392e-06,3.90161449742728e-06,0.000499374832165655,8.0834512003698e-06,6.87060112419687e-07
A2AX52,0.165669630347341,3.37005575577839e-09,3.56245137083084e-11,3.38150431000825e-12,2.06409933159305e-13,6.18526121034583e-16,5.99581863302873e-18,4.14023429184671e-15,6.94623048650816e-12,8.82939332851014e-11,8.85442406134626e-16,3.63637363200766e-16
A0A0R4IBK5,0.986700297417779,0.999430996321945,0.697723559180659,0.973152018906767,0.996246021668058,0.938232478990227,0.995145092771847,0.977637038443834,0.963868455966786,0.966102556326282,0.0209309646197685,0.975610914628898
Q00963,0.986700297417779,0.999430996321945,0.982201279174495,0.560065526810232,0.996246021668058,0.33203441858178,0.773789505528114,0.81648135317301,0.618190702581027,0.0457541150358473,0.167474647103037,0.0174158833725109
Q9DC48,0.986700297417779,0.851907074630185,0.356659001192509,0.208983533014933,0.132142420851954,0.048837337636907,0.639975307643047,0.512386486927993,0.0567032336401178,0.101998896730001,0.0298132060853199,0.472081812018249
Q96HN2,0.986700297417779,0.0804568390695298,0.0034933098083587,5.85043108010495e-05,0.0011096783184477,0.000208213001981957,4.73527328592619e-07,1.78713969525303e-06,3.25303844204359e-06,0.000112387956250276,0.0429040603301004,0.00935320120258788
Q9UDR5,0.986700297417779,0.999430996321945,0.943696761443377,0.736384887322889,0.611005156768366,0.725023375711411,0.047830582968516,0.801157000855253,0.963868455966786,0.966102556326282,0.507337384730825,0.975610914628898
P50464,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.996246021668058,0.938232478990227,0.995145092771847,0.0454742237952716,0.0806667107404928,0.0772523654320401,0.924704430723309,0.156179640300681
O35115,0.986700297417779,0.999430996321945,0.968764055312161,0.560065526810232,0.860762073892913,0.487383719544117,0.752942419298705,0.952983285683949,0.38227667912824,0.422383114212626,0.358505696011004,0.0299140987065661
O42854,0.986700297417779,0.0217846698784164,2.55924085903171e-05,6.59647691345118e-08,1.91279865414176e-08,4.430990215363e-07,2.17351376105031e-08,3.88420597612739e-08,7.48700963083799e-08,6.87663305503134e-08,1.17337927694554e-06,4.5640183625199e-09
Q6IMH0,0.986700297417779,0.247840677558053,0.0799909190063185,0.0186884052749573,0.157107351735339,0.184682473954979,0.0123640128532697,0.0882685154998329,0.049490347319303,0.0467941460496342,0.232486595102957,0.0196862420616993
Q6IMH0,0.986700297417779,0.484220774551362,0.0549122948220286,0.0122826755884768,0.110858379618799,0.137158017044013,0.0554271181542259,0.00904182722992044,0.0115965373280353,0.0115201715388805,0.0306115907925283,0.0315388493356218
P42297,0.986700297417779,0.999430996321945,0.982201279174495,0.852483098190492,0.996246021668058,0.781854484472802,0.221443018018286,0.0178265541788311,0.146064229686416,0.031401820352578,0.934284962382361,0.631945900641283
Q9C093,0.986700297417779,0.317949683193105,0.333994921761579,0.736384887322889,0.263699399839196,0.938232478990227,0.155428486385244,2.56444682304763e-05,0.000125054502529439,0.0192463963397321,0.277123698097782,0.0124856170705741
Q9BXF9,0.986700297417779,0.0072988498000294,4.09627309091825e-06,4.19801593494216e-05,0.000102416286005284,0.000985008567581956,4.74123570187108e-05,6.2247721932966e-06,9.00316905525981e-06,1.41493774581039e-07,1.64812178171917e-05,4.29377248538787e-06
B2RX88,0.986700297417779,0.456187424208516,0.0799909190063185,0.600901770651277,0.0782932936791143,0.0683550492323288,0.0297346284733244,0.0322961634399307,0.209591860595123,0.0962687549420389,0.0871383226766995,0.0170613305640614
A8MXQ7,0.986700297417779,0.743279964873505,0.258297372648612,0.0228110014365093,0.0782932936791143,0.0157092652673093,0.00510554951378636,0.00574944557219747,0.00782489162115423,0.00767259205947267,0.0220736897640791,0.00780405410782331
B9EJX3,0.986700297417779,0.75055895022908,0.384540563019182,0.0766269719888132,0.0525411274096882,0.244916014998433,0.116295812043332,0.127008765982587,0.0267587208090003,0.143110439502509,0.0615893181171178,0.0309349093310391
A7RR34,0.986700297417779,0.312764995164865,0.201682206215969,0.415628237259624,0.431992553862894,0.725023375711411,0.0369880211010769,0.141975876115731,0.0267587208090003,0.00144803364991032,0.00507634730058559,0.00123698790374265
Q01133,0.986700297417779,5.71543954370969e-07,5.50085711669643e-11,1.11712876279447e-15,1.0203392968171e-09,1.25292580033127e-13,1.08017220615349e-12,5.14879191320222e-13,6.95634239988682e-10,6.52369585525008e-13,2.28023806492774e-05,1.59047105659088e-08
Q02817,0.986700297417779,0.245050049149923,0.0707551004465632,0.0585481114337017,0.110290931997476,0.0327316883640463,0.0661691143514815,0.0126516246101656,0.0108009481366646,0.164809068573239,0.481065471474338,0.00369779919576432
P42674,0.986700297417779,0.126244587459157,0.389514555224783,0.0577917883190971,0.0782932936791143,0.0975893043549949,0.557635172413103,0.00574944557219747,0.00782489162115423,0.021201684822887,0.240487868973731,0.0200882022602909
Q02079,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.996246021668058,0.725023375711411,0.639975307643047,0.178731923131767,0.963868455966786,0.00662536391223409,0.0429040603301004,9.21201975344983e-08
P04792,0.986700297417779,0.0201438066851171,0.982201279174495,0.0365026313168844,0.996246021668058,0.13177425247662,0.979342300103394,0.0179971060223744,0.963868455966786,0.0486479677142944,0.0293027431685695,3.04049967833494e-05
Q9D5E4,0.986700297417779,0.350637906572941,0.593779359371837,0.925027419449486,0.344636750676386,0.495387916549491,0.23329917935548,0.263638723638859,0.0757162202477747,0.0177877035661902,0.766272584003934,0.232754375661781
D3ZSZ3,0.986700297417779,0.659732022505291,0.35294460741069,0.794986795133881,0.207095643483685,0.399838385054391,0.0554271181542259,0.00904182722992044,0.0115965373280353,0.031401820352578,0.311525262338725,0.137753359273081
Q7RTY7,0.986700297417779,0.648568383669611,0.982201279174495,0.973152018906767,0.996246021668058,0.938232478990227,0.632910670134148,0.0137055198461058,0.456451078570207,0.198929235303605,0.924704430723309,0.975610914628898
B2RW38,0.986700297417779,0.00016191153456329,1.37640105147452e-05,7.92041253588698e-05,4.45685382985216e-06,2.26482948070645e-05,9.9021691764345e-07,4.41156823521842e-06,6.87603029804683e-07,8.17247054676033e-08,1.3989755309378e-05,2.75731460691032e-08
Q5RCU5,0.986700297417779,0.999430996321945,0.881606151448427,0.973152018906767,0.113050356640188,0.00402648003437381,0.184191446045817,0.00643363501363845,0.267392158723495,0.00380074000552616,0.00653805558005709,0.00512281391159234
Q6P9T8,0.986700297417779,0.0889908184401548,0.0016754905269053,0.0281259318150275,0.0069421073597894,0.13989758816483,0.0086796878662392,0.00119678529822342,0.00057994304674835,0.000884773077204636,0.0797308072398224,4.47168998667432e-06
Q9D3N2,0.986700297417779,0.241862571061893,0.0792867746849271,0.0228110014365093,0.0361233033525703,0.0975893043549949,0.0149449127641372,0.0427029805156534,0.00782489162115423,0.0514693456407477,0.122515171031454,0.0200882022602909
Q9Y238,0.986700297417779,0.0121626001164611,0.00763976418578787,0.0122826755884768,0.00775339435040402,0.0230167684240102,0.00782198197655027,0.00904182722992044,0.0115965373280353,0.0115201715388805,0.0306115907925283,0.00418435113243652
Q0V9S9,0.986700297417779,0.0715807524357888,0.438698462719446,0.523047861752965,0.113050356640188,0.234834894840307,0.632910670134148,0.048998437860305,0.290631598495509,0.264712818493081,0.119750564484335,0.168641081508563
P18700,0.986700297417779,0.000278213270492674,5.35840000849913e-05,6.20854208548232e-05,1.9268707070106e-05,0.00939110129074659,3.60606144893365e-06,1.68812891361429e-06,4.01591977173541e-06,3.31149833033009e-05,4.06561318188086e-07,2.088265489093e-08
