Var1,Var2,value,type
GO:0006469,GO:0051354,0.747536286400697,term-term
GO:0061049,GO:1990138,0.90205156297921,term-term
GO:0035264,GO:1990138,0.772570772231122,term-term
GO:0042744,GO:0050665,0.8447554003178,term-term
GO:0019430,GO:0050665,0.725023973221836,term-term
GO:0061692,GO:0050665,0.8447554003178,term-term
GO:0072593,GO:0050665,0.840595822987555,term-term
GO:0042554,GO:0050665,0.725023973221836,term-term
GO:0006801,GO:0050665,0.786038054797871,term-term
GO:0002162,GO:0043394,0.888257097504389,term-term
GO:0043395,GO:0043394,0.948503795098293,term-term
GO:0019899,GO:0031267,0.861293228586858,term-term
GO:0048365,GO:0031267,0.891415922281321,term-term
GO:0019901,GO:0031267,0.71295557883506,term-term
GO:0017048,GO:0031267,0.942591115767012,term-term
GO:0017160,GO:0031267,0.891415922281321,term-term
GO:0019900,GO:0031267,0.737730062615393,term-term
GO:0019903,GO:0031267,0.71295557883506,term-term
GO:0060271,GO:0035317,0.785264687700975,term-term
GO:0007288,GO:0035317,0.74680696329701,term-term
GO:0035082,GO:0035317,0.785264687700975,term-term
GO:0044458,GO:0035317,0.74680696329701,term-term
GO:0007015,GO:0051017,0.805700868817804,term-term
GO:0051693,GO:0070507,0.747875579287567,term-term
GO:0007026,GO:0070507,0.948503795098293,term-term
GO:0034314,GO:0070507,0.709362825215592,term-term
GO:0032956,GO:0070507,0.82924525653611,term-term
GO:0051495,GO:0070507,0.805700868817804,term-term
GO:0060298,GO:0070507,0.709362825215592,term-term
GO:0030838,GO:0070507,0.747875579287567,term-term
GO:0051016,GO:0070507,0.709362825215592,term-term
GO:0004096,GO:0051920,0.837586134289706,term-term
GO:0004601,GO:0051920,0.914549669573557,term-term
GO:0016491,GO:0051920,0.765810882636413,term-term
GO:0004784,GO:0051920,0.765580833985881,term-term
GO:0004362,GO:0051920,0.765580833985881,term-term
GO:0008379,GO:0051920,0.915845428800232,term-term
GO:0016209,GO:0051920,0.910632658630321,term-term
GO:0009888,GO:1990523,0.805700868817804,term-term
GO:0061049,GO:1990523,0.772570772231122,term-term
GO:0035264,GO:1990523,0.772570772231122,term-term
GO:1990138,GO:1990523,0.772570772231122,term-term
GO:0019722,GO:0042770,0.772570772231122,term-term
GO:0006281,GO:0042770,0.90205156297921,term-term
GO:0034599,GO:0042770,0.703462937324308,term-term
GO:0007266,GO:0042770,0.772570772231122,term-term
GO:0035556,GO:0042770,0.871695262422377,term-term
GO:0007265,GO:0042770,0.812355235019006,term-term
GO:1901426,GO:0051591,0.725023973221836,term-term
GO:0001975,GO:0051591,0.80410312595842,term-term
GO:0033574,GO:0051591,0.725023973221836,term-term
GO:0032355,GO:0051591,0.725023973221836,term-term
GO:0014070,GO:0051591,0.840595822987555,term-term
GO:0000786,GO:0031523,0.80410312595842,term-term
GO:0000790,GO:0031523,0.80410312595842,term-term
GO:0035861,GO:0031523,0.80410312595842,term-term
GO:0002376,GO:0050900,0.840595822987555,term-term
GO:0030317,GO:0050900,0.74680696329701,term-term
GO:0002262,GO:0050900,0.725023973221836,term-term
GO:0007298,GO:0050900,0.772570772231122,term-term
GO:0016477,GO:0050900,0.871695262422377,term-term
GO:0045087,GO:0050900,0.725023973221836,term-term
GO:0010761,GO:0050900,0.772570772231122,term-term
GO:0019730,GO:0050900,0.762359956305517,term-term
GO:0043152,GO:0050900,0.725023973221836,term-term
GO:0051607,GO:0050900,0.725023973221836,term-term
GO:0007568,GO:0007569,0.915845428800232,term-term
GO:0010259,GO:0007569,0.8447554003178,term-term
GO:0005856,GO:0045111,0.855053797000499,term-term
GO:0015630,GO:0045111,0.74680696329701,term-term
GO:0015629,GO:0045111,0.74680696329701,term-term
GO:0030864,GO:0045111,0.74680696329701,term-term
GO:0030863,GO:0045111,0.785264687700975,term-term
GO:0009888,GO:0060612,0.805700868817804,term-term
GO:0030041,GO:0061572,0.709362825215592,term-term
GO:0007015,GO:0061572,0.855753794091454,term-term
GO:0071691,GO:0061572,0.709362825215592,term-term
GO:0030042,GO:0061572,0.709362825215592,term-term
GO:0008302,GO:0061572,0.709362825215592,term-term
GO:0034314,GO:0061572,0.709362825215592,term-term
GO:0030240,GO:0061572,0.709362825215592,term-term
GO:0051017,GO:0061572,0.948503795098293,term-term
GO:0015031,GO:0071340,0.719314230921824,term-term
GO:0006886,GO:0071340,0.703462937324308,term-term
GO:0007009,GO:0071340,0.786038054797871,term-term
GO:0006614,GO:0071340,0.80410312595842,term-term
GO:0008104,GO:0071340,0.787039659177554,term-term
GO:0006998,GO:0071340,0.725023973221836,term-term
GO:0043113,GO:0071340,0.948503795098293,term-term
GO:0034504,GO:0071340,0.74680696329701,term-term
GO:0043066,GO:0060785,0.772406281157726,term-term
GO:0042981,GO:0060785,0.805700868817804,term-term
GO:2001243,GO:0060785,0.709362825215592,term-term
GO:0060548,GO:0060785,0.752289285654788,term-term
GO:1902175,GO:0060785,0.731394888551744,term-term
GO:0005520,GO:0048407,0.8447554003178,term-term
GO:0050431,GO:0048407,0.8447554003178,term-term
GO:0097327,GO:0042493,0.915845428800232,term-term
GO:0005540,GO:1904399,0.80410312595842,term-term
GO:0008201,GO:1904399,0.80410312595842,term-term
GO:0035374,GO:1904399,0.80410312595842,term-term
GO:0043395,GO:1904399,0.772570772231122,term-term
GO:0030036,GO:0031532,0.805700868817804,term-term
GO:0031032,GO:0031532,0.761179576893497,term-term
GO:0030239,GO:0031532,0.709362825215592,term-term
GO:0071688,GO:0031532,0.709362825215592,term-term
GO:0008201,GO:1904047,0.772570772231122,term-term
GO:0035374,GO:1904047,0.772570772231122,term-term
GO:0043395,GO:1904047,0.772570772231122,term-term
GO:1904399,GO:1904047,0.772570772231122,term-term
GO:2001243,GO:0043122,0.732944885978112,term-term
GO:1902175,GO:0043122,0.75698585346406,term-term
GO:0032880,GO:0061178,0.840595822987555,term-term
GO:0006590,GO:0061178,0.8447554003178,term-term
GO:1903078,GO:0061178,0.772570772231122,term-term
GO:1904778,GO:0061178,0.772570772231122,term-term
GO:0034765,GO:0061178,0.764380694999684,term-term
GO:0090197,GO:0061178,0.888257097504389,term-term
GO:0032387,GO:0061178,0.772570772231122,term-term
GO:0042446,GO:0061178,0.8447554003178,term-term
GO:1904209,GO:0061178,0.8447554003178,term-term
GO:0008045,GO:0072499,0.8447554003178,term-term
GO:0007411,GO:0072499,0.915845428800232,term-term
GO:0001932,GO:0043408,0.902440987558043,term-term
GO:0000187,GO:0043408,0.891415922281321,term-term
GO:0001934,GO:0043408,0.822225481571332,term-term
GO:0006417,GO:0043408,0.714579022171493,term-term
GO:0070373,GO:0043408,0.891415922281321,term-term
GO:0039580,GO:0043408,0.732944885978112,term-term
GO:0070374,GO:0043408,0.891415922281321,term-term
GO:0050848,GO:0043408,0.732944885978112,term-term
GO:2001243,GO:0043408,0.77502243408639,term-term
GO:0006469,GO:0043408,0.801953678181626,term-term
GO:0031056,GO:0043408,0.73507465679036,term-term
GO:1902175,GO:0043408,0.801953678181626,term-term
GO:0050731,GO:0043408,0.732944885978112,term-term
GO:0043122,GO:0043408,0.77502243408639,term-term
GO:0003007,GO:0048705,0.762359956305517,term-term
GO:0048570,GO:0048705,0.762359956305517,term-term
GO:0048596,GO:0048705,0.762359956305517,term-term
GO:0048593,GO:0048705,0.762359956305517,term-term
GO:0060349,GO:0048705,0.762359956305517,term-term
GO:0001541,GO:0042747,0.90205156297921,term-term
GO:0007616,GO:0042747,0.74680696329701,term-term
GO:0008344,GO:0042747,0.74680696329701,term-term
GO:0035095,GO:0042747,0.74680696329701,term-term
GO:0048149,GO:0042747,0.74680696329701,term-term
GO:0001664,GO:0031852,0.948503795098293,term-term
GO:0005102,GO:0031852,0.787039659177554,term-term
GO:0007616,GO:0007626,0.785264687700975,term-term
GO:0008344,GO:0007626,0.948503795098293,term-term
GO:0035095,GO:0007626,0.785264687700975,term-term
GO:0048149,GO:0007626,0.785264687700975,term-term
GO:0042747,GO:0007626,0.785264687700975,term-term
GO:0016344,GO:0051642,0.70615468893763,term-term
GO:0007097,GO:0051642,0.782831844562643,term-term
GO:0032401,GO:0051642,0.70615468893763,term-term
GO:0051653,GO:0051642,0.70615468893763,term-term
GO:0021817,GO:0051642,0.70615468893763,term-term
GO:0031022,GO:0051642,0.70615468893763,term-term
GO:0035191,GO:0051642,0.70615468893763,term-term
GO:0014069,GO:0098793,0.74680696329701,term-term
GO:0099523,GO:0098793,0.74680696329701,term-term
GO:0045211,GO:0098793,0.74680696329701,term-term
GO:0043197,GO:0098793,0.74680696329701,term-term
GO:0010718,GO:0045618,0.70615468893763,term-term
GO:0045669,GO:0045618,0.70615468893763,term-term
GO:0045600,GO:0045618,0.70615468893763,term-term
GO:0010976,GO:0045618,0.70615468893763,term-term
GO:0060298,GO:0045618,0.70615468893763,term-term
GO:0001868,GO:1902667,0.70615468893763,term-term
GO:0010634,GO:1902667,0.732944885978112,term-term
GO:0061052,GO:1902667,0.70615468893763,term-term
GO:0039502,GO:1902667,0.70615468893763,term-term
GO:0039580,GO:1902667,0.70615468893763,term-term
GO:2000543,GO:1902667,0.70615468893763,term-term
GO:0060134,GO:1902667,0.70615468893763,term-term
GO:0051963,GO:1902667,0.785264687700975,term-term
GO:0061001,GO:1902667,0.8447554003178,term-term
GO:0008348,GO:1902667,0.70615468893763,term-term
GO:0040017,GO:1902667,0.782657417431657,term-term
GO:0008360,GO:1902667,0.772570772231122,term-term
GO:0030335,GO:1902667,0.766544801970878,term-term
GO:0045887,GO:1902667,0.74680696329701,term-term
GO:0010976,GO:1902667,0.8447554003178,term-term
GO:0060298,GO:1902667,0.70615468893763,term-term
GO:0038033,GO:1902667,0.8447554003178,term-term
GO:1900025,GO:1902667,0.80410312595842,term-term
GO:0030334,GO:1902667,0.77502243408639,term-term
GO:0051491,GO:1902667,0.772570772231122,term-term
GO:0006777,GO:0070995,0.772570772231122,term-term
GO:0005978,GO:0070995,0.74680696329701,term-term
GO:0006120,GO:0070995,0.74680696329701,term-term
GO:0006123,GO:0070995,0.74680696329701,term-term
GO:0006096,GO:0070995,0.8447554003178,term-term
GO:0042373,GO:0070995,0.74680696329701,term-term
GO:0033353,GO:0070995,0.772570772231122,term-term
GO:0006734,GO:0070995,0.8447554003178,term-term
GO:0019379,GO:0070995,0.74680696329701,term-term
GO:0006221,GO:0070995,0.716793218071379,term-term
GO:0055114,GO:0070995,0.855053797000499,term-term
GO:0009142,GO:0070995,0.74290810594381,term-term
GO:0046034,GO:0070995,0.732944885978112,term-term
GO:0045088,GO:0090303,0.745983280703636,term-term
GO:1902175,GO:0090303,0.716793218071379,term-term
GO:0051693,GO:0032233,0.762359956305517,term-term
GO:0034314,GO:0032233,0.772570772231122,term-term
GO:0045840,GO:0032233,0.74680696329701,term-term
GO:0045887,GO:0032233,0.74680696329701,term-term
GO:0032956,GO:0032233,0.840595822987555,term-term
GO:0051495,GO:0032233,0.871695262422377,term-term
GO:0060298,GO:0032233,0.772570772231122,term-term
GO:0030838,GO:0032233,0.812355235019006,term-term
GO:0051016,GO:0032233,0.725023973221836,term-term
GO:0051491,GO:0032233,0.74680696329701,term-term
GO:0070507,GO:0032233,0.709362825215592,term-term
GO:0019904,GO:0097718,0.915845428800232,term-term
GO:0017124,GO:0097718,0.8447554003178,term-term
GO:0000226,GO:0008089,0.760609258331956,term-term
GO:0003341,GO:0008089,0.803750032678061,term-term
GO:0006869,GO:0008089,0.702913290579002,term-term
GO:0042776,GO:0008089,0.742518975491463,term-term
GO:0006886,GO:0008089,0.74290810594381,term-term
GO:0035082,GO:0008089,0.719314230921824,term-term
GO:0007017,GO:0008089,0.836745509325725,term-term
GO:0007303,GO:0008089,0.719314230921824,term-term
GO:0060294,GO:0008089,0.762359956305517,term-term
GO:0032367,GO:0008089,0.742518975491463,term-term
GO:0006614,GO:0008089,0.742518975491463,term-term
GO:0099641,GO:0008089,0.948503795098293,term-term
GO:0016344,GO:0008089,0.762359956305517,term-term
GO:0007097,GO:0008089,0.71295557883506,term-term
GO:0019749,GO:0008089,0.785264687700975,term-term
GO:0043113,GO:0008089,0.719314230921824,term-term
GO:0021817,GO:0008089,0.845511385294878,term-term
GO:0031022,GO:0008089,0.785264687700975,term-term
GO:0030036,GO:0090286,0.726380198243862,term-term
GO:0001932,GO:0071901,0.796017766135762,term-term
GO:0000187,GO:0071901,0.90205156297921,term-term
GO:0001934,GO:0071901,0.732944885978112,term-term
GO:0050790,GO:0071901,0.74971822033744,term-term
GO:0070373,GO:0071901,0.80410312595842,term-term
GO:0010951,GO:0071901,0.725017990107071,term-term
GO:0039580,GO:0071901,0.8447554003178,term-term
GO:0031397,GO:0071901,0.74680696329701,term-term
GO:0043086,GO:0071901,0.816225383556238,term-term
GO:0010466,GO:0071901,0.747536286400697,term-term
GO:0045861,GO:0071901,0.747875579287567,term-term
GO:0035067,GO:0071901,0.74680696329701,term-term
GO:0006469,GO:0071901,0.915845428800232,term-term
GO:0043408,GO:0071901,0.732944885978112,term-term
GO:0009888,GO:0046697,0.805700868817804,term-term
GO:0014069,GO:0098794,0.785264687700975,term-term
GO:0099523,GO:0098794,0.785264687700975,term-term
GO:0045211,GO:0098794,0.785264687700975,term-term
GO:0043197,GO:0098794,0.948503795098293,term-term
GO:0098793,GO:0098794,0.785264687700975,term-term
GO:0045618,GO:0045682,0.948503795098293,term-term
GO:0004096,GO:0072541,0.772570772231122,term-term
GO:0004601,GO:0072541,0.837586134289706,term-term
GO:0004784,GO:0072541,0.70615468893763,term-term
GO:0004362,GO:0072541,0.70615468893763,term-term
GO:0008379,GO:0072541,0.8447554003178,term-term
GO:0016209,GO:0072541,0.827773347301036,term-term
GO:0051920,GO:0072541,0.915845428800232,term-term
GO:0005102,GO:0046875,0.787039659177554,term-term
GO:0032880,GO:2000147,0.787051481194639,term-term
GO:0010634,GO:2000147,0.935144558727192,term-term
GO:0034765,GO:2000147,0.745840395458771,term-term
GO:0090197,GO:2000147,0.700414691563465,term-term
GO:0014911,GO:2000147,0.827773347301036,term-term
GO:0040017,GO:2000147,0.988074586334352,term-term
GO:0030335,GO:2000147,0.986815563435152,term-term
GO:0038033,GO:2000147,0.827773347301036,term-term
GO:0030334,GO:2000147,0.976430251667563,term-term
GO:1902667,GO:2000147,0.77502243408639,term-term
GO:0000226,GO:0008090,0.719314230921824,term-term
GO:0003341,GO:0008090,0.762359956305517,term-term
GO:0042776,GO:0008090,0.70615468893763,term-term
GO:0006886,GO:0008090,0.703462937324308,term-term
GO:0007017,GO:0008090,0.787039659177554,term-term
GO:0060294,GO:0008090,0.725023973221836,term-term
GO:0032367,GO:0008090,0.70615468893763,term-term
GO:0006614,GO:0008090,0.70615468893763,term-term
GO:0099641,GO:0008090,0.8447554003178,term-term
GO:0016344,GO:0008090,0.725023973221836,term-term
GO:0019749,GO:0008090,0.74680696329701,term-term
GO:0021817,GO:0008090,0.80410312595842,term-term
GO:0031022,GO:0008090,0.74680696329701,term-term
GO:0008089,GO:0008090,0.888257097504389,term-term
GO:0010634,GO:0043536,0.891415922281321,term-term
GO:0014911,GO:0043536,0.725023973221836,term-term
GO:0040017,GO:0043536,0.816225383556238,term-term
GO:0030335,GO:0043536,0.840595822987555,term-term
GO:0038033,GO:0043536,0.8447554003178,term-term
GO:0030334,GO:0043536,0.827773347301036,term-term
GO:2000147,GO:0043536,0.827773347301036,term-term
GO:0061001,GO:1902017,0.772570772231122,term-term
GO:0032956,GO:1902017,0.739175481866117,term-term
GO:0010976,GO:1902017,0.772570772231122,term-term
GO:0051495,GO:1902017,0.719348105368961,term-term
GO:0060298,GO:1902017,0.90205156297921,term-term
GO:0051491,GO:1902017,0.90205156297921,term-term
GO:1902667,GO:1902017,0.772570772231122,term-term
GO:0001895,GO:0060289,0.8447554003178,term-term
GO:0001894,GO:0060289,0.915845428800232,term-term
GO:0005044,GO:0071936,0.785264687700975,term-term
GO:0008329,GO:0071936,0.845511385294878,term-term
GO:0042813,GO:0071936,0.845511385294878,term-term
GO:0038187,GO:0071936,0.827898308640503,term-term
GO:0006915,GO:0048102,0.845511385294878,term-term
GO:0070268,GO:0048102,0.80410312595842,term-term
GO:0060561,GO:0048102,0.80410312595842,term-term
GO:0030435,GO:0048646,0.778661541441698,term-term
GO:0001756,GO:0048646,0.778661541441698,term-term
GO:0030703,GO:0048646,0.778661541441698,term-term
GO:0043049,GO:0048646,0.778661541441698,term-term
GO:0007378,GO:0048646,0.778661541441698,term-term
GO:0014866,GO:0048646,0.778661541441698,term-term
GO:0030239,GO:0048646,0.828199549238,term-term
GO:0030241,GO:0048646,0.778661541441698,term-term
GO:0035148,GO:0048646,0.778661541441698,term-term
GO:0071688,GO:0048646,0.828199549238,term-term
GO:0060288,GO:0048646,0.778661541441698,term-term
GO:0043066,GO:0043067,0.939165303094016,term-term
GO:0042981,GO:0043067,0.98991728324961,term-term
GO:2001243,GO:0043067,0.84589520637227,term-term
GO:0043154,GO:0043067,0.796017766135762,term-term
GO:0060548,GO:0043067,0.936183522427287,term-term
GO:0043524,GO:0043067,0.796017766135762,term-term
GO:1902175,GO:0043067,0.878079444517457,term-term
GO:0060785,GO:0043067,0.796017766135762,term-term
GO:0015031,GO:0034394,0.719314230921824,term-term
GO:0006886,GO:0034394,0.703462937324308,term-term
GO:0006614,GO:0034394,0.74680696329701,term-term
GO:0008104,GO:0034394,0.787039659177554,term-term
GO:0043113,GO:0034394,0.785264687700975,term-term
GO:0034504,GO:0034394,0.74680696329701,term-term
GO:0071340,GO:0034394,0.74680696329701,term-term
GO:0008586,GO:0090254,0.90205156297921,term-term
GO:0061049,GO:0090254,0.8447554003178,term-term
GO:0035264,GO:0090254,0.772570772231122,term-term
GO:0021943,GO:0090254,0.8447554003178,term-term
GO:0070309,GO:0090254,0.8447554003178,term-term
GO:1990138,GO:0090254,0.90205156297921,term-term
GO:1990523,GO:0090254,0.772570772231122,term-term
GO:1901426,GO:0051384,0.725023973221836,term-term
GO:0033574,GO:0051384,0.80410312595842,term-term
GO:0032355,GO:0051384,0.80410312595842,term-term
GO:0014070,GO:0051384,0.840595822987555,term-term
GO:0034698,GO:0051384,0.8447554003178,term-term
GO:0051591,GO:0051384,0.725023973221836,term-term
GO:0001784,GO:0051219,0.948503795098293,term-term
GO:0048646,GO:0060174,0.778661541441698,term-term
GO:0030016,GO:0043292,0.948503795098293,term-term
GO:0005178,GO:0034988,0.725023973221836,term-term
GO:0005518,GO:0034988,0.762359956305517,term-term
GO:0005102,GO:0034988,0.787039659177554,term-term
GO:0051015,GO:0034988,0.725023973221836,term-term
GO:0044877,GO:0034988,0.796017766135762,term-term
GO:0070052,GO:0034988,0.725023973221836,term-term
GO:1904841,GO:0034988,0.725023973221836,term-term
GO:0043021,GO:0034988,0.716793218071379,term-term
GO:0019215,GO:0034988,0.725023973221836,term-term
GO:2000543,GO:0045766,0.70615468893763,term-term
GO:0061001,GO:0045766,0.70615468893763,term-term
GO:0008360,GO:0045766,0.70615468893763,term-term
GO:0060298,GO:0045766,0.70615468893763,term-term
GO:1900025,GO:0045766,0.70615468893763,term-term
GO:1902667,GO:0045766,0.70615468893763,term-term
GO:0005044,GO:1904928,0.74680696329701,term-term
GO:0008329,GO:1904928,0.80410312595842,term-term
GO:0042813,GO:1904928,0.80410312595842,term-term
GO:0038187,GO:1904928,0.785264687700975,term-term
GO:0071936,GO:1904928,0.948503795098293,term-term
GO:0051289,GO:0051291,0.812355235019006,term-term
GO:0051260,GO:0051291,0.856459657006246,term-term
GO:0071688,GO:0051291,0.719314230921824,term-term
GO:0051290,GO:0051291,0.948503795098293,term-term
GO:0001702,GO:0060272,0.725023973221836,term-term
GO:0003007,GO:0060272,0.725023973221836,term-term
GO:0048703,GO:0060272,0.725023973221836,term-term
GO:0048570,GO:0060272,0.8447554003178,term-term
GO:0048596,GO:0060272,0.8447554003178,term-term
GO:0048593,GO:0060272,0.725023973221836,term-term
GO:0042472,GO:0060272,0.725023973221836,term-term
GO:0060349,GO:0060272,0.725023973221836,term-term
GO:0048705,GO:0060272,0.948503795098293,term-term
GO:0006355,GO:0045740,0.760617756111839,term-term
GO:0045727,GO:0045740,0.782831844562643,term-term
GO:0045944,GO:0045740,0.8447554003178,term-term
GO:0045901,GO:0045740,0.70615468893763,term-term
GO:0045893,GO:0045740,0.888257097504389,term-term
GO:0006357,GO:0045740,0.717967754167263,term-term
GO:0045905,GO:0045740,0.70615468893763,term-term
GO:0045903,GO:0045740,0.70615468893763,term-term
GO:0045892,GO:0045740,0.707532298314668,term-term
GO:0045429,GO:0045740,0.70615468893763,term-term
GO:0010466,GO:0042177,0.716793218071379,term-term
GO:0045861,GO:0042177,0.732944885978112,term-term
GO:0006469,GO:0042177,0.716793218071379,term-term
GO:0030154,GO:0060008,0.805700868817804,term-term
GO:0030855,GO:0060008,0.915845428800232,term-term
GO:0030216,GO:0060008,0.8447554003178,term-term
GO:0001702,GO:0060670,0.725023973221836,term-term
GO:0048703,GO:0060670,0.725023973221836,term-term
GO:0048570,GO:0060670,0.725023973221836,term-term
GO:0048596,GO:0060670,0.725023973221836,term-term
GO:0042472,GO:0060670,0.725023973221836,term-term
GO:0060444,GO:0060670,0.90205156297921,term-term
GO:0060272,GO:0060670,0.725023973221836,term-term
GO:0032880,GO:0042307,0.840595822987555,term-term
GO:1903078,GO:0042307,0.8447554003178,term-term
GO:1904778,GO:0042307,0.8447554003178,term-term
GO:0034765,GO:0042307,0.764380694999684,term-term
GO:0090197,GO:0042307,0.888257097504389,term-term
GO:0032387,GO:0042307,0.90205156297921,term-term
GO:1904209,GO:0042307,0.8447554003178,term-term
GO:0061178,GO:0042307,0.80410312595842,term-term
GO:0000302,GO:0010033,0.717007336078449,term-term
GO:0010038,GO:0010033,0.700114443741727,term-term
GO:0009749,GO:0010033,0.74393872215378,term-term
GO:0006986,GO:0010033,0.74393872215378,term-term
GO:0014070,GO:0010033,0.848519605583859,term-term
GO:0009743,GO:0010033,0.774848197389956,term-term
GO:0010035,GO:0010033,0.755398191426923,term-term
GO:1990851,GO:0070436,0.90205156297921,term-term
GO:0051216,GO:0060351,0.948503795098293,term-term
GO:0042060,GO:0048678,0.90205156297921,term-term
GO:0006396,GO:0042789,0.752289285654788,term-term
GO:0006364,GO:0042789,0.719314230921824,term-term
GO:0002181,GO:0042789,0.725023973221836,term-term
GO:0015986,GO:0042789,0.709362825215592,term-term
GO:0005978,GO:0042789,0.725023973221836,term-term
GO:0006412,GO:0042789,0.762359956305517,term-term
GO:0006368,GO:0042789,0.8447554003178,term-term
GO:0006414,GO:0042789,0.762359956305517,term-term
GO:0006452,GO:0042789,0.725023973221836,term-term
GO:0006352,GO:0042789,0.8447554003178,term-term
GO:0006260,GO:0042789,0.725023973221836,term-term
GO:0006221,GO:0042789,0.731394888551744,term-term
GO:0009142,GO:0042789,0.772406281157726,term-term
GO:0007160,GO:0070527,0.80410312595842,term-term
GO:0007155,GO:0070527,0.891415922281321,term-term
GO:0098609,GO:0070527,0.948503795098293,term-term
GO:0002053,GO:0050679,0.80410312595842,term-term
GO:0008284,GO:0050679,0.891415922281321,term-term
GO:0048147,GO:0050679,0.74680696329701,term-term
GO:0010839,GO:0050679,0.90205156297921,term-term
GO:0001666,GO:0071479,0.725017990107071,term-term
GO:0009408,GO:0071479,0.725017990107071,term-term
GO:0009650,GO:0071479,0.8447554003178,term-term
GO:0070141,GO:0071479,0.8447554003178,term-term
GO:0002064,GO:0060009,0.942591115767012,term-term
GO:0048747,GO:0060009,0.742518975491463,term-term
GO:0002076,GO:0060009,0.742518975491463,term-term
GO:0007286,GO:0060009,0.742518975491463,term-term
GO:0030707,GO:0060009,0.845511385294878,term-term
GO:0048477,GO:0060009,0.742518975491463,term-term
GO:0006936,GO:0019226,0.725023973221836,term-term
GO:0007616,GO:0019226,0.80410312595842,term-term
GO:0007268,GO:0019226,0.888257097504389,term-term
GO:0007274,GO:0019226,0.8447554003178,term-term
GO:0007601,GO:0019226,0.80410312595842,term-term
GO:0007605,GO:0019226,0.80410312595842,term-term
GO:0030041,GO:0051259,0.732110149215093,term-term
GO:0032981,GO:0051259,0.732110149215093,term-term
GO:0006334,GO:0051259,0.750392791171449,term-term
GO:0006325,GO:0051259,0.744500060236408,term-term
GO:0030042,GO:0051259,0.707532298314668,term-term
GO:0036159,GO:0051259,0.732110149215093,term-term
GO:0051289,GO:0051259,0.871695262422377,term-term
GO:0007021,GO:0051259,0.732110149215093,term-term
GO:0006336,GO:0051259,0.706502416905254,term-term
GO:0030241,GO:0051259,0.732110149215093,term-term
GO:0031036,GO:0051259,0.732110149215093,term-term
GO:0030199,GO:0051259,0.707532298314668,term-term
GO:0051260,GO:0051259,0.922680602052388,term-term
GO:0071688,GO:0051259,0.77493117419185,term-term
GO:0051290,GO:0051259,0.871695262422377,term-term
GO:0051291,GO:0051259,0.922680602052388,term-term
GO:0001934,GO:2000379,0.737730062615393,term-term
GO:0045727,GO:2000379,0.737730062615393,term-term
GO:0045429,GO:2000379,0.915845428800232,term-term
GO:0001654,GO:0071599,0.845511385294878,term-term
GO:0009888,GO:0071599,0.805700868817804,term-term
GO:0043010,GO:0071599,0.80410312595842,term-term
GO:0061328,GO:0071599,0.8447554003178,term-term
GO:0043583,GO:0071599,0.80410312595842,term-term
GO:0035218,GO:0071599,0.8447554003178,term-term
GO:0048839,GO:0071599,0.948503795098293,term-term
GO:0030178,GO:1902176,0.725023973221836,term-term
GO:0039502,GO:1902176,0.725023973221836,term-term
GO:0070373,GO:1902176,0.8447554003178,term-term
GO:0043066,GO:1902176,0.855053797000499,term-term
GO:0042981,GO:1902176,0.805700868817804,term-term
GO:0045088,GO:1902176,0.745983280703636,term-term
GO:1900409,GO:1902176,0.845511385294878,term-term
GO:0030512,GO:1902176,0.725023973221836,term-term
GO:2001243,GO:1902176,0.948503795098293,term-term
GO:0043154,GO:1902176,0.74680696329701,term-term
GO:0060548,GO:1902176,0.840595822987555,term-term
GO:0043524,GO:1902176,0.74680696329701,term-term
GO:1902175,GO:1902176,0.915845428800232,term-term
GO:0043408,GO:1902176,0.732944885978112,term-term
GO:0043067,GO:1902176,0.796017766135762,term-term
GO:0001016,GO:0051880,0.70615468893763,term-term
GO:0003677,GO:0051880,0.827773347301036,term-term
GO:0000400,GO:0051880,0.90205156297921,term-term
GO:0003697,GO:0051880,0.70615468893763,term-term
GO:0043565,GO:0051880,0.742518975491463,term-term
GO:0008301,GO:0051880,0.70615468893763,term-term
GO:1990837,GO:0051880,0.70615468893763,term-term
GO:0044344,GO:0071773,0.80410312595842,term-term
GO:0035924,GO:0071773,0.80410312595842,term-term
GO:0071560,GO:0071773,0.80410312595842,term-term
GO:0000303,GO:0070301,0.772570772231122,term-term
GO:0000302,GO:0070301,0.871695262422377,term-term
GO:0006979,GO:0070301,0.840595822987555,term-term
GO:0034599,GO:0070301,0.915845428800232,term-term
GO:0034614,GO:0070301,0.948503795098293,term-term
GO:0010038,GO:0070301,0.782831844562643,term-term
GO:0046688,GO:0070301,0.70615468893763,term-term
GO:0042542,GO:0070301,0.948503795098293,term-term
GO:0010035,GO:0070301,0.827773347301036,term-term
GO:0071307,GO:0070301,0.74680696329701,term-term
GO:0001975,GO:0060416,0.80410312595842,term-term
GO:0034698,GO:0060416,0.8447554003178,term-term
GO:0051591,GO:0060416,0.80410312595842,term-term
GO:0051384,GO:0060416,0.8447554003178,term-term
GO:0070062,GO:0030141,0.716793218071379,term-term
GO:0042470,GO:0030141,0.765580833985881,term-term
GO:1990742,GO:0030141,0.716793218071379,term-term
GO:0005768,GO:0030141,0.835927996047107,term-term
GO:0031982,GO:0030141,0.878079444517457,term-term
GO:0005771,GO:0030141,0.765580833985881,term-term
GO:0031410,GO:0030141,0.910632658630321,term-term
GO:0055037,GO:0030141,0.765580833985881,term-term
